SeriousDlqin2yrs,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,NumberOfTimes90DaysLate,NumberOfTime60-89DaysPastDueNotWorse,MonthlyIncome,NumberOfDependents
0,58,0,0.218959,0,0,17363,1
0,42,0,0.008569,0,0,3500,0
0,66,1,0.116034,0,0,8169,0
0,34,0,0.04048,0,1,2000,0
0,40,0,0.322197,0,0,5297,2
0,25,0,0.273163,0,0,3129,2
0,46,0,0.554583,0,0,15416,0
0,71,0,0.153423,0,0,2000,0
0,33,0,652,0,0,,0
0,53,0,2209,0,0,,3
0,23,0,0,0,0,,0
0,64,0,0.0021,0,0,10000,0
0,46,0,0.077792,0,0,10000,3
0,55,0,0.329069,0,0,18992,0
0,44,0,0.350757,0,1,7001,3
0,62,1,0.578509,0,0,2400,0
0,48,0,0.57732,0,0,6692,0
0,66,0,331,0,0,,0
0,60,0,0.474582,0,0,5566,0
0,65,0,0.213191,0,0,9718,0
0,62,0,0.303023,0,0,4200,0
0,51,0,3059,0,0,,0
0,35,0,0.336323,0,0,3344,3
0,34,0,0.558215,0,0,3675,0
0,44,0,0.202319,0,0,2500,3
0,40,0,0.244885,0,0,6500,0
0,36,0,0.323436,0,0,8183,0
0,67,0,188,0,0,,0
0,54,0,0.438092,0,0,5176,0
0,26,0,870,0,0,,0
0,30,0,0.097508,0,0,3250,0
0,79,0,2486,0,0,,0
0,66,0,0.522174,0,0,3900,0
0,46,0,0.635521,0,0,5500,0
0,52,0,0.299971,0,0,10400,1
0,50,0,0.017044,0,0,7333,1
0,84,0,0.290217,0,0,4885,0
0,52,0,0.196755,0,0,7333,0
0,36,0,0.000179,0,0,5600,0
0,53,0,0.619148,0,0,1900,1
0,29,0,0.072664,0,0,2600,0
0,42,0,0.401412,0,0,6800,2
0,25,0,0,0,0,1386,0
0,81,0,0.194322,0,0,2500,0
0,39,1,0.397943,0,0,7000,1
0,30,0,0.278047,0,0,4750,0
0,49,0,0.167583,0,0,10000,1
0,67,0,0.463635,0,0,5100,0
0,40,0,0.084149,0,0,4800,2
0,32,0,0.660484,0,0,1940,1
0,65,1,0.342245,0,0,19450,1
0,75,0,3,0,0,,0
0,60,0,0.515535,0,0,15416,1
0,70,0,0.338665,0,0,4000,0
0,36,0,0.253912,0,0,4536,0
0,49,1,0.16036,0,0,4333,0
0,40,0,0.527457,0,0,6500,0
0,62,0,0.261705,0,0,4164,0
0,65,0,0.00431,0,0,6496,0
0,42,0,0.437188,0,0,6200,3
0,41,0,1633,0,0,,0
0,40,0,3378,0,0,0,3
0,35,0,0.221759,0,0,2159,0
0,60,0,1.126873,0,0,1000,0
0,65,0,5568,0,0,,0
0,55,0,0.126475,0,0,19750,1
0,56,0,0.744128,0,0,2000,0
0,38,0,0.597891,0,0,5500,0
0,62,0,0.382289,0,0,8333,1
0,63,0,84,0,0,,0
0,50,0,0.368253,0,0,2500,1
0,41,0,521,0,0,,0
0,44,0,0.195441,0,0,7500,1
0,53,1,0.226877,0,0,10000,2
0,49,0,0.025568,0,0,38133,0
0,76,0,0.406168,0,0,5706,0
0,63,0,0.303096,0,0,12500,4
0,52,0,0.184019,0,0,4667,1
0,60,0,1310,0,0,,0
0,80,2,0.312877,1,1,5800,0
0,62,0,0.603628,0,0,6614,0
0,38,0,1348,0,0,,
0,63,0,0.203743,0,0,21585,0
0,54,0,0.443056,0,0,2800,0
0,61,1,0.625334,0,0,2620,0
0,50,0,3256,0,0,0,0
0,56,0,0.52366,0,0,4458,0
0,62,0,0.514649,0,0,10000,2
0,29,0,0.165102,0,0,7243,0
0,59,0,0.459955,0,0,10250,0
0,49,0,0.162901,0,0,15800,0
0,40,0,2708,0,0,,0
0,58,1,0.482352,0,0,10000,1
0,48,5,3404,0,1,,1
0,50,0,0.628207,0,0,7678,3
0,50,0,0.688557,0,0,4613,2
0,63,0,1.105378,0,0,1375,0
0,51,0,0.20129,0,0,6666,3
0,69,0,1232,0,0,,0
0,58,0,0.514371,0,0,4000,0
0,58,0,0.293211,0,0,2400,0
0,32,0,1.167851,0,0,1125,0
0,64,0,0.007598,0,0,5000,0
0,58,0,0.290879,0,0,9680,2
0,46,0,2496,0,0,,0
0,62,0,0.112676,0,0,6815,2
0,35,0,0.544637,0,0,7560,2
0,53,0,0.235432,0,0,6400,2
0,56,0,0.002026,0,0,986,1
0,61,0,0.089888,0,0,16820,0
0,35,0,0.189089,0,0,3500,0
0,62,0,0.234442,0,0,5800,0
0,66,0,1307,0,0,,0
0,39,0,0.200622,0,0,4500,1
0,59,0,0.049106,0,0,9000,1
0,61,0,0.146732,1,0,8000,0
0,57,0,2604,0,0,,0
0,58,0,0.691319,0,0,6300,0
0,56,1,0.586471,0,0,4700,1
0,49,0,0.167285,0,0,11052,2
0,52,2,0.497043,2,2,4226,3
0,68,0,8043,0,0,,0
0,48,0,0.07932,0,0,6000,0
0,52,3,0.18717,0,0,3600,0
0,70,0,1.005665,0,0,3000,0
0,59,0,6,0,0,,2
0,53,0,0.170835,0,0,9236,0
0,46,0,0.372847,0,0,4875,0
0,40,0,0.188725,0,0,5817,0
0,58,0,0.37928,0,0,6833,0
0,55,0,468,0,0,,1
0,29,0,0.335332,0,0,2000,3
0,75,0,2514,0,0,,
0,65,0,0.251554,0,0,8526,1
0,45,1,0.303081,0,0,3602,3
0,53,0,1809,0,0,,0
0,73,0,0.636804,0,0,7645,0
0,65,0,0.088522,0,0,7500,2
0,55,0,0.130124,0,0,7000,0
0,62,0,0.180824,0,0,16739,0
0,34,0,1.477015,0,0,1500,0
0,44,0,0.155335,0,0,6250,1
0,51,0,0.464923,0,0,12500,0
0,39,0,0.311638,1,1,3333,1
0,61,0,0.205118,1,0,2500,1
0,51,0,0.115901,0,0,11250,0
0,63,1,0.378877,0,0,3900,0
0,62,0,0.351124,0,0,7250,0
0,52,0,0.852543,0,0,15000,3
0,35,0,0.382472,0,0,4700,0
0,31,0,0.592733,0,0,2366,0
0,59,0,0.218311,0,0,5766,1
0,61,0,0.217711,0,0,4900,1
0,52,0,0.323426,0,0,3700,0
0,40,0,0.723858,0,0,23400,3
0,32,0,0.183801,0,0,4950,0
0,50,1,1.082471,0,0,2800,0
0,57,0,0.438446,0,0,3500,6
0,59,0,0.472513,0,0,4583,0
0,36,0,0.398594,0,0,5546,2
0,53,0,0.398857,0,0,9100,2
0,69,0,0.625094,0,0,4000,0
0,63,0,2105,0,0,,3
0,63,0,615,0,0,,0
0,38,0,0.435681,0,0,4500,2
0,48,0,335,0,0,,
0,60,98,0.043504,98,98,1700,0
0,45,0,2140,0,0,,7
0,55,0,1060,0,0,0,0
0,67,0,0.003193,0,0,10334,3
0,63,0,0,0,0,,1
0,66,0,0.544564,0,0,3264,0
0,56,0,0.457309,0,0,5000,0
0,72,1,0.133309,0,0,8333,0
0,63,0,0.325602,0,0,6854,0
0,59,2,0.195165,0,0,3929,0
0,39,2,0.577221,0,0,2712,2
0,48,0,0.44349,0,0,3025,0
0,57,0,1010,0,0,,0
0,30,0,97,0,0,,
0,27,3,0.405952,2,1,4300,2
0,73,1,0.082233,0,0,12500,0
0,62,0,0.43618,0,0,2083,0
0,51,0,0.029046,0,0,7642,2
0,58,0,0.16747,0,0,10371,0
0,66,0,0.475701,0,0,3600,0
0,28,0,0.097686,0,0,3500,0
0,44,1,0.055648,0,0,3000,0
0,45,0,0.215373,0,0,14583,2
0,62,0,0.284087,0,0,8866,1
0,68,0,0.432657,0,0,2761,1
0,56,0,0.515871,0,0,4000,0
0,57,0,0.169895,0,0,4749,1
0,40,1,0.105974,1,2,4000,0
0,50,0,0.083714,0,0,9400,0
0,55,1,0.588215,0,0,2918,0
0,71,0,0.358041,0,0,5166,1
0,61,1,0.668198,0,0,7184,1
0,61,1,0.169729,0,0,8000,0
0,42,0,0.329059,0,0,4600,1
0,46,0,0.324553,0,0,5200,0
0,67,0,12,0,0,0,0
0,46,1,0.452642,0,0,7833,2
0,55,0,0.17533,0,0,10060,2
0,55,1,0.457023,0,0,6200,0
0,38,0,0.512686,0,0,8000,4
0,53,0,8.852703,0,0,33333,0
0,61,0,0.179697,0,0,10500,0
0,60,0,0.398701,0,0,8316,0
0,45,0,0.261962,0,0,12100,1
0,40,0,845,0,0,,0
0,61,0,0.100959,0,0,14916,0
0,26,0,0.005423,0,0,5900,0
0,68,0,0.356348,0,0,9167,0
0,46,0,0.583756,0,0,6500,1
0,54,1,0.701768,0,0,3959,0
0,40,0,0.677769,0,0,1200,2
0,34,0,0.232301,0,0,8333,0
0,61,0,0.120279,0,0,3150,0
0,56,0,1.083988,0,0,4583,0
0,35,3,0.032469,0,2,17000,2
0,38,1,0.198927,0,0,10068,3
0,41,0,0.006382,2,0,4700,0
0,68,0,96,0,0,0,1
0,67,0,0.320883,0,0,5300,0
0,79,0,1.340198,0,0,1310,0
0,64,0,0.508282,0,0,7666,0
0,72,1,0.458217,0,0,2500,0
0,50,1,0.299074,0,0,4533,3
0,35,0,0.115246,0,0,3600,0
0,53,0,0.315447,0,0,6000,0
0,57,1,0.008699,0,0,10000,1
0,58,2,0.599847,0,0,3925,1
0,72,0,41,0,0,,0
0,24,0,0.182817,0,0,1000,0
0,63,0,1994,0,0,,0
0,31,0,0.573531,0,0,7200,3
0,29,1,0.169471,0,0,3327,1
0,47,1,0.645268,0,0,3317,0
0,73,0,0.018921,0,0,1426,0
0,61,0,0.071976,0,0,6001,1
0,56,0,0.673731,0,0,2500,0
0,35,0,0.351521,0,0,3353,2
0,81,0,0.098206,0,0,3400,1
0,79,0,0.215683,0,0,7000,0
0,77,1,0.640786,0,0,3000,0
0,69,0,46,0,0,,1
0,64,0,0.267531,0,0,14416,0
0,80,0,1370,0,0,,
0,63,0,1062,0,0,,0
0,25,0,0.091325,0,0,4806,0
0,48,0,0.204737,0,0,10300,0
0,53,0,2278,0,0,,
0,63,0,1435,0,0,,0
0,41,0,2186,0,0,0,0
0,45,0,0.185057,0,0,5500,4
0,85,0,0.04733,0,0,823,0
0,32,0,0,0,0,1,0
0,40,0,779.5,0,0,1,2
0,41,1,0.205715,1,0,6333,0
0,22,98,0,98,98,1972,0
0,29,0,0.514357,0,0,800,0
0,55,0,0.566358,1,1,1943,0
0,28,0,0.023227,0,0,6500,0
0,54,2,1185,0,1,,0
0,52,0,2498,0,0,,
0,47,0,44,0,0,,0
0,62,0,2055,0,0,,
0,49,0,0.097492,0,0,11600,1
0,41,2,0.245691,0,0,3190,0
0,55,0,0.455172,0,0,8855,0
0,50,0,1.069332,0,0,3100,0
0,52,0,0.561664,0,0,6656,1
0,53,0,204,0,0,,0
0,47,0,0.116301,0,0,10833,3
0,39,0,0,0,0,2743,2
0,56,1,0.391317,1,0,3500,0
0,59,0,1325,0,0,,2
0,39,0,0.489689,0,0,8000,0
0,54,0,0.377264,0,0,14962,1
0,29,0,0.309085,0,0,2927,3
0,83,0,0.112054,0,0,2944,0
0,39,0,0.360834,0,0,5417,2
0,62,0,0.155527,0,0,5400,0
0,61,0,0.753035,0,0,7000,1
0,48,0,0.294755,0,0,15500,0
0,54,0,0.315215,0,0,11350,0
0,50,0,0.535563,0,0,2600,1
0,63,0,3.065934,0,0,1000,0
0,56,0,1318,0,0,,2
0,47,0,39,0,0,0,0
0,53,0,0.012479,0,0,4246,0
0,49,0,0.008352,0,0,5267,1
0,48,0,0.183657,0,0,11270,1
0,32,0,0.140346,0,0,3583,0
0,58,0,0.161459,0,0,9376,0
0,62,0,118,0,0,,1
0,51,0,0.268108,0,0,6750,2
0,76,0,903,0,0,,
0,65,0,157,0,0,,0
0,62,0,0.294496,0,0,11500,3
0,49,1,1.093633,1,0,800,0
0,59,0,237,0,0,,0
0,52,0,1.557868,0,0,1200,0
0,56,0,0.195019,2,2,2850,1
0,81,0,0.139048,0,0,4350,0
0,51,1,0.490809,0,0,3100,1
0,45,0,0.524934,0,0,5333,0
0,29,0,0.162791,0,0,2665,0
0,42,0,0.412123,0,0,10013,0
0,72,0,0.101113,0,0,4400,0
0,44,0,0.011655,0,0,4804,2
0,35,0,11,0,0,,3
0,39,0,0.237138,0,0,6666,0
0,54,0,0.222655,0,0,4360,3
0,58,0,0.19521,0,0,8600,0
0,38,0,1865,0,0,0,0
0,24,0,0.004404,0,0,3178,0
0,81,0,0.415411,0,0,7500,0
0,45,2,2895,0,0,,0
0,47,0,0.318267,0,0,9645,1
0,69,1,0.05866,0,0,29167,0
0,45,0,0.393084,0,0,9600,2
0,35,0,0.231504,0,0,4500,2
0,65,0,3042,0,0,0,0
0,47,0,0.349545,0,0,4728,0
0,74,0,0.007392,0,0,5275,1
0,56,1,49,0,0,,
0,78,0,0.161535,0,0,2500,0
0,43,0,0.747046,0,0,3976,0
0,85,0,0.006799,0,0,5000,0
0,79,0,0.194015,0,0,7050,1
0,50,1,0.311783,0,1,8460,2
0,36,2,0.829616,0,0,1120,0
0,61,0,0.201645,0,0,12402,0
0,79,0,0.103117,0,0,4266,0
0,63,0,0.620211,0,0,9083,0
0,86,0,862,0,0,,0
0,42,0,0.439188,0,0,6700,3
0,70,0,0.134895,0,0,2475,0
0,47,2,0.026752,1,0,55396,1
0,43,0,0.440735,0,0,6200,2
0,34,0,0.302985,0,0,4052,0
0,86,0,0.259404,0,0,10500,1
0,34,0,0.422349,0,0,7552,2
0,76,0,15,0,0,,0
0,50,0,0.505221,0,0,4500,2
0,58,1,4531,0,0,,2
0,42,0,0.207267,0,0,4100,0
0,44,0,0.311213,0,0,8302,0
0,53,0,2133,0,0,,0
0,37,0,0.935332,0,0,4468,1
0,48,0,0.219799,0,0,4767,1
0,55,0,0.309885,0,0,2700,0
0,37,0,0.24039,1,0,1950,1
0,70,0,0.13585,0,0,2833,0
0,42,0,0.429143,0,0,4000,1
0,62,0,0.472923,0,0,2972,1
0,35,0,0.521137,0,0,5416,1
0,60,0,111,1,0,,0
0,79,0,20,0,0,,0
0,23,0,8,0,0,,0
0,44,0,0.330872,0,0,6500,0
0,49,0,0.371205,0,0,5500,0
0,66,0,0.175649,0,0,500,0
0,54,0,0.730108,0,0,2500,2
0,73,0,0.007197,0,0,2500,0
0,52,2,0.996601,0,0,5000,0
0,37,0,0.280778,0,0,13166,2
0,44,0,0.312172,0,0,4000,1
0,62,0,0.700962,0,0,1350,0
0,94,0,0.327451,0,0,4079,0
0,79,0,77,0,0,,0
0,62,0,1.058526,0,0,13839,3
0,69,0,1632,0,0,,
0,36,0,0.146974,0,0,3469,1
0,44,0,0.49577,0,0,6500,3
0,44,0,0.614611,0,0,2682,2
0,89,0,3,0,0,,0
0,48,0,0.148102,0,1,28081,2
0,54,2,0.220052,0,0,15000,2
0,58,0,0.208223,0,0,12500,1
0,77,0,9,0,0,,
0,55,0,3271,0,0,,0
0,61,0,0.462439,0,0,3500,0
0,45,0,0.137039,0,0,6800,3
0,54,1,1.381655,0,0,4000,0
0,61,0,12,0,0,,0
0,72,0,0.190793,0,0,9166,0
0,61,0,3407,0,0,,0
0,85,0,1240,0,0,,0
0,31,0,0.255216,0,0,7667,1
0,23,0,0,0,0,,0
0,66,0,0.454369,0,0,5653,0
0,72,0,0.49339,0,0,9000,0
0,36,0,0.095825,0,0,6250,4
0,57,1,4106,0,0,,0
0,63,0,1408,0,0,,0
0,38,0,0.241405,0,0,4100,2
0,40,0,0.299713,0,0,8000,2
0,74,0,0.002993,0,0,10024,0
0,90,0,0.039851,0,0,10187,0
0,63,0,0.105226,0,0,8552,0
0,39,0,0.802141,0,0,4856,0
0,29,0,0.139772,0,0,5000,0
0,49,0,0.188041,0,0,5200,3
0,53,0,0.033632,1,0,445,0
0,53,1,0.200916,0,0,12666,6
0,47,0,0.407146,0,0,7500,1
0,49,0,11,0,0,,0
0,78,0,0.027426,0,0,10500,0
0,55,0,0.283893,0,0,12000,2
0,60,0,138,0,0,,0
0,43,0,0.424846,0,0,6173,2
0,89,0,0,0,0,,0
0,55,0,0.254675,0,0,10000,5
0,47,0,226,0,0,,0
0,63,0,0.225155,0,0,9166,0
0,48,0,0.731352,0,0,5080,1
0,31,1,0.203918,0,0,2500,3
0,59,2,0.351705,0,1,3900,0
0,70,0,0.13754,0,0,9000,0
0,54,0,0.405439,0,0,8750,2
0,82,0,0.548226,0,0,2000,0
0,75,0,0.550104,0,0,6745,0
0,50,0,4249,0,0,0,1
0,30,0,1.369795,0,0,1800,0
0,48,0,3978,0,0,0,3
0,77,0,0.112958,0,0,4390,0
0,50,0,0,0,0,,0
0,41,0,0.577735,0,0,2083,1
0,61,0,0.087228,0,0,4000,1
0,35,0,0.278921,0,0,4520,0
0,61,0,0.261814,0,0,7596,0
0,65,0,0.003636,0,0,4400,0
0,45,0,0.63959,0,0,4000,0
0,31,0,0.48022,0,0,3083,1
0,32,2,0.309784,0,0,3750,2
0,42,1,1656,0,0,,0
0,64,0,0.415856,0,0,4212,1
0,34,0,0.235642,0,0,10986,4
0,64,0,212,0,0,,
0,70,0,0.333267,0,0,5025,1
0,39,0,2290,0,0,,0
0,40,0,0.111606,0,0,21100,2
0,79,0,0.160584,0,0,2328,0
0,38,0,0.469928,0,0,6500,2
0,37,0,0.74103,0,0,8332,1
0,63,0,0.431251,0,0,5970,0
0,47,0,0.49996,1,0,12400,3
0,63,0,0.533096,0,0,7583,1
0,62,0,3347,0,0,,0
0,65,0,0.411793,0,0,4120,0
0,46,2,0.508498,0,0,5000,2
0,78,0,1.143416,0,0,2300,0
0,52,0,0.620819,0,0,14380,1
0,52,0,1442,0,0,,0
0,35,0,0.70348,0,0,5142,0
0,35,0,996,0,0,,0
0,43,0,2352,0,0,,
0,76,0,333,0,0,,
0,48,0,0.284723,0,0,7494,0
0,46,0,0.278469,0,0,13900,3
0,84,0,43,0,0,,
0,98,0,0,0,0,,0
0,78,0,0.517776,0,0,5484,0
0,61,0,0.525349,0,0,16666,1
0,45,0,0.719831,0,0,2833,1
0,45,0,1635,0,0,,
0,63,0,0.790735,0,0,625,0
0,32,1,0.307455,0,0,6800,1
0,68,0,0.324398,0,0,2200,0
0,47,0,8603,0,0,,2
0,51,0,0.455255,0,0,4100,1
0,39,2,0.644278,0,0,8694,2
0,47,0,0.227848,0,0,6240,2
0,52,0,0.098931,0,0,6175,4
0,83,0,0.01807,0,0,2600,1
0,52,0,0.03237,0,0,10410,0
0,67,0,1199,0,0,,0
0,40,1,0.642735,0,0,3495,2
0,31,0,0.101975,0,0,4000,2
0,63,0,0.419152,0,0,8583,0
0,59,4,8230,0,0,,0
0,67,0,1034,0,0,,0
0,87,0,0.008399,0,0,12500,1
0,64,0,6,0,0,,0
0,45,4,0.417858,0,0,10000,2
0,50,1,0.394529,0,0,7200,0
0,48,0,0.426912,0,0,5335,1
0,57,0,3274,0,0,,2
0,37,0,0.03825,0,0,3816,0
0,55,0,0.157812,0,0,5100,0
0,65,0,1010,0,0,,1
0,74,0,0.163178,0,0,2579,0
0,75,0,1679,0,0,,0
0,56,1,4660,0,0,,0
0,51,0,0.49725,0,0,10000,2
0,38,0,4692,0,0,,0
0,49,0,0.399926,0,0,8088,1
0,40,0,0.177952,0,0,7900,4
0,82,0,0,0,0,10500,0
0,56,0,0.35219,0,0,7830,0
0,42,0,0.254772,0,0,16500,2
0,39,0,2350,0,0,,0
0,49,1,4051,0,0,,0
0,58,0,0.224048,0,0,12416,0
0,45,2,0.184727,0,0,8000,1
0,45,0,1.433824,0,0,8892,1
0,45,0,0.353005,0,0,9166,1
0,42,0,0.652449,0,0,3000,0
0,50,0,0.309753,0,0,19450,1
0,42,0,0.12606,0,0,6250,0
0,69,0,0.105043,0,0,4778,0
0,53,0,1.968812,0,0,2500,2
0,72,0,0.34211,0,0,5392,0
0,58,1,0.445983,0,0,9533,0
0,64,4,0.273195,0,0,9333,0
0,60,0,0.175206,0,0,4000,1
0,50,0,0.113682,0,1,3500,1
0,48,0,0.383584,0,0,9100,3
0,43,0,0.005238,0,0,10500,3
0,41,0,0.286271,0,0,10000,0
0,68,0,0.304068,0,0,4965,1
0,37,0,2.058677,0,0,800,2
0,53,0,0.087666,0,0,6250,0
0,59,0,0.239993,0,0,6095,0
0,69,0,0.086348,0,0,5500,1
0,40,0,0.196361,0,0,5000,1
0,64,0,2290,0,0,,
0,88,0,128,0,0,,0
0,67,0,0.833098,0,0,2833,0
0,29,0,0.119976,0,0,5000,0
0,42,3,0.905365,0,1,3000,0
0,52,0,0.20302,0,0,4900,2
0,47,0,0.32772,0,0,19000,2
0,89,0,0.004769,0,0,5660,0
0,68,0,1.276113,0,0,1100,0
0,43,0,0.383915,0,0,4500,2
0,21,98,0,98,98,,
0,64,1,0.560827,0,0,9000,2
0,52,0,0.010832,0,0,7200,0
0,80,0,42,0,0,,0
0,63,0,0.020283,0,0,7000,0
0,41,0,0.146155,0,0,5500,4
0,57,0,0.523731,0,0,4866,0
0,62,0,0.15185,0,0,7052,0
0,36,0,0.070133,0,0,6230,1
0,29,2,0.031653,0,1,2400,1
0,38,2,0.008746,0,0,2400,0
0,50,0,792,0,0,,5
0,51,0,0.5,0,0,2173,3
0,57,0,0.607851,0,0,7667,0
0,89,0,14,0,0,,0
0,47,1,0.660156,0,0,5631,0
0,63,0,0.423201,0,0,15800,0
0,61,0,0.021117,0,0,6250,0
0,65,0,1923,0,0,0,0
0,60,0,0.279586,0,0,12750,0
0,52,0,0.429586,0,0,12958,1
0,34,0,0.621168,0,0,1728,0
0,63,0,0.00494,0,0,4250,0
0,33,0,0.12734,0,0,6250,0
0,72,0,0.003564,0,0,3366,0
0,34,0,0.114894,0,0,20000,2
0,59,0,0.241104,0,0,2500,0
0,44,0,923,0,0,,0
0,61,0,0.496867,0,0,7500,3
0,68,1,61,0,0,,0
0,40,0,0.066102,0,0,9333,1
0,65,0,384,0,0,,0
0,38,0,0.225505,0,0,4500,3
0,49,0,0.209697,0,0,7300,1
0,75,0,0.636854,0,0,2593,0
0,52,1,323,1,0,,0
0,54,0,0.762059,0,0,4000,0
0,45,0,0.013597,0,0,5000,3
0,62,0,0.322771,0,0,13916,0
0,76,0,0.143978,0,0,3312,0
0,80,0,0.163415,0,0,3536,0
0,41,0,0.154414,0,0,4066,2
0,65,0,8.5,0,0,1,0
0,38,0,899,0,1,0,0
0,42,1,0.693628,0,2,4833,3
0,79,0,60,0,0,,0
0,65,1,0.719225,0,0,4800,1
0,47,0,6063,0,0,,2
0,43,0,3723,0,0,,2
0,45,1,0.725245,0,0,5200,2
0,68,0,0.778642,0,0,7200,0
0,36,1,0.366272,0,0,6000,1
0,43,0,0.959257,0,0,1668,0
0,33,0,3998,0,0,,0
0,69,0,0.507021,0,0,3916,0
0,87,0,3,0,0,,0
0,46,5,4113,0,1,,0
0,78,0,440,0,0,,0
0,58,0,0.013128,0,0,7083,0
0,67,0,0.292353,0,0,10500,0
0,44,1,0.208485,0,0,10417,2
0,51,0,0.363067,0,0,5750,1
0,60,0,0.110581,0,0,6700,2
0,48,0,0.122975,0,0,5000,2
0,30,0,0.071186,1,0,5000,0
0,40,0,0.19239,0,0,10800,1
0,56,0,0.331166,0,0,6458,2
0,39,2,0.416253,0,0,6250,3
0,45,0,0.011284,0,0,7000,2
0,29,0,0.263644,0,0,2491,0
0,40,0,0,0,0,,0
0,71,0,0.428735,0,0,3500,0
0,47,0,0.140461,0,0,18716,3
0,62,0,0.432448,0,0,3500,0
0,63,0,0.003851,0,0,11166,1
0,66,0,1239,0,0,,0
0,60,0,0.435863,0,0,10500,0
0,55,0,0.134673,0,0,3979,0
0,36,0,0.367381,0,0,4806,0
0,62,0,0.340766,0,0,10000,1
0,39,0,0.374139,0,0,7400,1
0,51,0,2363,0,0,,
0,40,0,0.150978,0,0,7000,0
0,58,0,407,0,0,,0
0,47,0,0.372831,0,0,14000,1
0,54,0,0.216047,0,0,9085,1
0,27,0,0.520595,0,0,3228,0
0,43,5,0.458109,3,0,1300,1
0,49,0,0.569897,0,0,6623,3
0,62,0,0.161211,0,0,4887,3
0,53,0,0.021056,0,0,5888,2
0,39,0,0.064969,0,0,4909,0
0,30,0,0.32489,0,0,5250,2
0,48,0,0.340513,0,0,12116,0
0,48,0,0.345438,0,0,7517,0
0,57,0,0.275332,0,0,5200,2
0,59,0,0.471906,0,0,5000,0
0,52,2,0.135589,0,0,4166,0
0,42,0,0.314354,0,0,4583,0
0,65,0,0.602755,0,0,4500,0
0,45,0,0.277574,0,0,3000,1
0,45,0,0.203493,0,0,7041,3
0,50,0,5732,0,0,,0
0,50,0,0.947684,0,0,3000,2
0,77,2,3852,0,0,,0
0,62,0,0,0,0,7250,1
0,33,0,0.016894,0,0,3373,0
0,62,1,0.221143,0,0,13800,0
0,55,0,0.034988,0,0,3000,0
0,80,0,0,0,0,2498,0
0,38,0,0.134574,0,0,6018,0
0,46,0,0.176659,0,0,15328,2
0,48,1,265,1,1,,0
0,38,0,4028,0,0,,0
0,60,0,0.303418,0,0,4300,1
0,82,0,0.000588,0,0,1700,1
0,42,0,0.295842,0,0,4400,0
0,32,0,1678,0,0,,0
0,42,0,0.77729,1,0,3416,1
0,46,0,1.24691,0,0,8010,4
0,49,1,0.092945,0,0,8305,2
0,45,0,1.186631,0,0,1869,0
0,63,0,6006,0,0,,0
0,50,0,0.17673,0,0,3858,2
0,81,0,0.007952,0,0,2640,0
0,56,0,0.330989,0,0,2700,0
0,38,0,0.436412,0,0,6030,1
0,43,0,2,0,0,,0
0,79,0,216,0,0,,
0,54,0,0.153502,1,0,6038,1
0,57,1,2558,0,0,,0
0,69,1,0.326934,0,1,12500,0
0,75,0,0.186763,0,0,5000,0
0,37,0,0.065417,0,0,6083,0
0,58,1,1161,0,1,,4
0,34,0,0.2024,0,0,5666,2
0,33,0,147.666667,0,0,2,2
0,82,0,0.000906,0,0,7723,0
0,44,0,0.668266,0,0,5000,2
0,50,0,0.065684,0,0,6850,3
0,57,0,0.265644,0,0,4106,2
0,33,0,0.05381,0,0,6875,0
0,64,0,0.630055,0,0,3832,1
0,62,0,0.505177,0,0,3186,0
0,46,0,0.077766,0,0,38499,2
0,83,0,0,0,0,,
0,32,0,0.171406,0,0,2531,0
0,45,1,0.403388,0,0,5666,1
0,63,0,0.073942,0,0,19866,0
0,63,0,0.592525,0,0,7116,0
0,57,0,0.015724,0,0,5850,1
0,53,0,0.417796,0,0,12833,0
0,32,1,0.044826,1,0,6000,1
0,67,3,0.467804,0,0,6506,1
0,27,0,0.085938,0,0,3583,0
0,31,0,324,0,0,,0
0,36,0,0.462033,0,0,4200,1
0,59,0,0.524782,0,0,4700,1
0,56,0,0.386863,0,0,11600,0
0,47,3,0.149764,0,0,11250,0
0,81,0,17,0,0,,0
0,55,2,0.395789,0,0,10401,0
0,67,0,0.347832,0,0,8000,0
0,48,0,0.008887,0,0,4500,1
0,53,0,326,0,0,,0
0,35,0,0.140337,0,0,2550,0
0,39,0,1.109931,0,0,1600,0
0,46,0,0.055651,0,0,16800,1
0,61,0,0.315818,0,0,3710,1
0,53,0,0.205971,0,0,7000,2
0,25,1,606,0,2,,0
0,42,0,0.129103,0,0,4538,0
0,61,3,0.081701,0,0,12300,0
0,40,1,0.413917,0,0,5000,0
0,67,0,1082,0,0,,0
0,62,0,1144,0,0,,0
0,84,0,0.125416,0,0,1801,0
0,54,0,3008,0,0,,2
0,44,0,0.356129,0,0,5000,1
0,69,0,0,0,0,,0
0,58,0,0.154424,0,0,10250,0
0,52,1,0.383957,0,0,9000,1
0,56,0,516,0,0,,0
0,76,0,1327,0,0,,0
0,66,0,378,0,0,,0
0,53,0,0.427267,0,0,6351,0
0,51,0,887,0,0,,0
0,72,0,765,0,0,,0
0,45,1,0.090889,0,1,8933,1
0,27,0,0.01755,0,0,3076,0
0,64,0,0.384027,0,0,4970,1
0,73,0,0.023993,0,0,3500,0
0,46,0,2680,0,0,,2
0,61,0,0,0,0,1250,0
